rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
59,THE GOAT,Polo G,65,59,64,63,73,72,72,66.85714285714286
60,Haitian Boy Kodak,Kodak Black,67,61,57,68,67,80,80,68.57142857142857
61,THE ANGEL YOU DON'T KNOW,Amaarae,75,66,67,61,64,75,76,69.14285714285714
62,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,62,63,71,77,74,73,70,70.0
63,Goodbye & Good Riddance (Anniversary Edition),Juice WRLD,66,60,69,71,75,85,77,71.85714285714286
64,"Kpos Lifestyle, Vol. 1",Ajebo Hustlers,120,102,96,111,71,3,2,72.14285714285714
65,Vince Staples,Vince Staples,60,57,72,55,63,87,111,72.14285714285714
66,Outside,Burna Boy,72,72,66,65,69,89,74,72.42857142857143
67,SATISFIED,Mercy Chinwo,52,56,78,84,65,103,69,72.42857142857143
68,WUNNA (Deluxe),Gunna,77,71,77,69,58,74,82,72.57142857142857
69,While the World Was Burning,SAINt JHN,64,75,61,64,79,92,78,73.28571428571429
70,East Atlanta Love Letter,6LACK,71,73,70,70,76,82,84,75.14285714285714
71,Rum & Boogie,Peruzzi,74,79,63,76,82,76,79,75.57142857142857
72,BEAUTIFUL THUGGER GIRLS,Young Thug,86,64,62,79,78,78,86,76.14285714285714
73,Ghetto Lenny's Love Songs,SAINt JHN,79,77,74,66,70,79,90,76.42857142857143
74,Platinum Heart (Deluxe),Toosii,73,100,82,73,66,81,71,78.0
75,TOO LATE TOO LIT (EP),KDDO,76,76,75,74,80,77,89,78.14285714285714
76,Sounds From the Other Side,Wizkid,61,70,68,82,90,83,95,78.42857142857143
77,CALL ME IF YOU GET LOST,"Tyler, The Creator",70,67,73,75,77,98,105,80.71428571428571
78,Jubilee: Juneteenth Edition,Maverick City Music,81,65,83,90,83,84,83,81.28571428571429
79,Top,YoungBoy Never Broke Again,90,88,85,83,68,86,87,83.85714285714286
80,PSYCHODRAMA,Dave,112,103,104,94,89,61,48,87.28571428571429
81,Wild West,Central Cee,100,87,76,72,95,96,97,89.0
82,The Palmwine Express,Show Dem Camp,82,108,90,78,84,93,88,89.0
83,Hollywood's Bleeding,Post Malone,85,92,81,109,94,90,85,90.85714285714286
84,High Off Life,Future,98,94,87,81,86,91,109,92.28571428571429
85,Love Goes,Sam Smith,97,110,93,85,91,88,100,94.85714285714286
86,Zero Panic,EP - Balloranking,68,69,98,116,119,108,96,96.28571428571429
87,Death Race for Love,Juice WRLD,102,85,89,103,107,95,94,96.42857142857143
88,2014 Forest Hills Drive,J. Cole,101,84,121,101,104,100,91,100.28571428571429
89,When It's All Said And Done... Take Time,GIVĒON,106,98,92,99,88,112,108,100.42857142857143
90,Feed Tha Streets ll,Roddy Ricch,92,123,101,91,102,104,93,100.85714285714286
91,The Life of Pablo,Kanye West,172,135,141,87,72,45,55,101.0
92,Before the Chao,P - Erigga,109,113,95,80,98,99,113,101.0
93,The Message,Minister GUC,89,86,109,96,101,123,132,105.14285714285714
94,Die a Legend,Polo G,121,109,111,89,100,106,102,105.42857142857143
95,JORDI (Deluxe),Maroon 5,104,91,94,115,112,107,115,105.42857142857143
96,Light,MohBad,87,101,103,97,99,129,127,106.14285714285714
97,Ea$t N We$t,EP - Dremo & Jeriq,99,105,105,102,103,138,112,109.14285714285714
98,"Afro Pop, Vol. 1",Adekunle Gold,117,111,86,106,96,113,137,109.42857142857143
99,Destined 2 Win,Lil Tjay,95,120,100,110,106,115,120,109.42857142857143
100,A Gangsta's Pain,Moneybagg Yo,84,107,84,105,109,143,136,109.71428571428571
101,Back of My Mind (Apple Music Edition),H.E.R.,88,99,99,114,122,105,142,109.85714285714286
102,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,83,93,114,127,126,133,99,110.71428571428571
103,Zulu Man With Some Power,Nasty C,111,90,115,107,118,132,106,111.28571428571429
104,The Greatest Showman (Original Motion Picture Soundtrack),"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",113,104,107,112,123,114,107,111.42857142857143
105,Happier Than Ever,Billie Eilish,107,89,119,122,113,110,121,111.57142857142857
106,Hopeless Romantic,EP - Tomi Thomas,78,81,97,92,116,136,181,111.57142857142857
107,Beam Me Up Scotty,Nicki Minaj,91,116,113,117,115,120,116,112.57142857142857
108,No Love Lost (Deluxe),Blxst,105,117,88,108,114,118,148,114.0
109,Faith,Pop Smoke,1,1,1,1,1,401,401,115.28571428571429
110,In The Dark,Mizzle,80,82,120,104,111,151,169,116.71428571428571
111,SAVAGE MODE II,21 Savage & Metro Boomin,103,83,102,120,125,137,153,117.57142857142857
112,Off the Yak,Young M.A,156,132,108,95,85,119,128,117.57142857142857
113,Positions (Deluxe Edition),Ariana Grande,124,119,110,119,108,126,118,117.71428571428571
114,Hood Boy Dreams,EP - Jeriq,116,95,91,100,97,176,159,119.14285714285714
115,Scorpion,Drake,96,96,124,125,110,147,146,120.57142857142857
116,Mandy & The Jungle,Santi,108,122,117,113,130,125,138,121.85714285714286
117,Fuji the Sound,EP - K1 De Ultimate,125,172,55,60,105,169,172,122.57142857142857
118,The King Is Coming,Nathaniel Bassey,114,106,126,136,132,134,117,123.57142857142857
119,Dark Lane Demo Tapes,Drake,139,114,125,145,139,111,110,126.14285714285714
120,Meet the Woo,Pop Smoke,110,121,122,118,134,149,150,129.14285714285714
121,Views,Drake,129,140,123,133,120,128,139,130.28571428571428
122,All My Demons Greeting Me as a Friend,AURORA,128,127,132,151,127,130,125,131.42857142857142
123,OXYGENE,EP - Oxlade,94,78,80,86,87,401,98,132.0
124,Wonder Shall Never End,EP - Ayo Jay,401,169,65,67,81,71,73,132.42857142857142
125,The Human Condition,Jon Bellion,127,130,133,123,128,150,145,133.71428571428572
126,Chilombo (Deluxe Video Version),Jhené Aiko,141,112,112,177,138,131,126,133.85714285714286
127,Roots,NSG,122,133,130,135,124,145,154,134.71428571428572
128,Ayra Starr,EP - Ayra Starr,132,124,106,121,136,168,157,134.85714285714286
129,Common Sense,J Hus,134,141,154,146,137,117,123,136.0
130,Divinely Uninspired To A Hellish Extent (Extended Deluxe),Lewis Capaldi,154,138,135,124,133,144,124,136.0
131,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,140,144,138,134,117,139,141,136.14285714285714
132,beerbongs & bentleys,Post Malone,136,125,137,140,143,135,143,137.0
133,Yellow,Brymo,119,134,148,129,151,152,133,138.0
134,Dying to Live,Kodak Black,146,163,146,132,121,146,130,140.57142857142858
135,The Lion King: The Gift [Deluxe Edition],Beyoncé,147,145,116,131,140,157,173,144.14285714285714
136,JESUS IS KING,Kanye West,145,401,188,93,92,54,43,145.14285714285714
137,Signed to the Streets 3,Lil Durk,135,143,136,126,169,175,134,145.42857142857142
138,Over It,Summer Walker,137,176,174,128,152,141,135,149.0
139,ASA (Asha) [Deluxe Edition],Asa,131,115,140,158,144,171,186,149.28571428571428
140,American Teen,Khalid,153,142,153,195,135,156,158,156.0
141,Shiesty Season,Spring Deluxe - Pooh Shiesty,144,136,128,137,181,173,194,156.14285714285714
142,DAMN.,Kendrick Lamar,126,137,159,150,157,183,189,157.28571428571428
143,Free Spirit,Khalid,152,164,157,143,145,163,179,157.57142857142858
144,ÌRÌ (The Album Live),Sola Allyson,123,126,168,187,176,186,151,159.57142857142858
145,This Is Acting (Deluxe Version),Sia,159,153,180,156,171,155,147,160.14285714285714
146,FATHER OF 4,Offset,143,150,151,171,172,161,183,161.57142857142858
147,Heavy Is The Head,Stormzy,170,157,194,160,150,160,144,162.14285714285714
148,Indigo (Extended),Chris Brown,157,146,171,189,141,159,185,164.0
149,Tha Carter V (Deluxe),Lil Wayne,176,177,191,192,154,127,131,164.0
150,Wins & Losses (Deluxe),Meek Mill,188,181,160,169,142,154,156,164.28571428571428
151,Strings and Bling,Nasty C,162,180,172,139,167,167,163,164.28571428571428
152,B4 The Storm,Internet Money,164,162,166,173,149,177,170,165.85714285714286
153,Starboy,The Weeknd,158,158,184,163,168,158,180,167.0
154,i am > i was (Deluxe),21 Savage,167,200,158,180,156,166,152,168.42857142857142
155,USEE4YOURSELF,IDK,133,171,187,198,174,164,155,168.85714285714286
156,I LOVE GIRLS WITH TROBUL,Sarz & WurlD,148,154,170,172,166,197,178,169.28571428571428
157,HNDRXX,Future,180,149,164,161,173,170,193,170.0
158,Gratitude,Timaya,182,173,155,174,194,184,149,173.0
159,Get Rich or Die Tryin,50 Cent,179,191,189,167,153,148,184,173.0
160,Pray 4 Love (Deluxe),Rod Wave,181,161,183,186,160,180,168,174.14285714285714
161,So Much Fun (Deluxe),Young Thug,175,174,181,190,183,172,182,179.57142857142858
162,Faith (Deluxe),Pop Smoke,401,401,401,88,34,2,3,190.0
163,Welcome to the Madhouse (Deluxe),Tones And I,138,118,162,182,182,178,401,194.42857142857142
164,Citizen of the World,King Perryy,196,139,147,141,165,401,190,197.0
165,Nothing Was the Same (Deluxe),Drake,174,156,156,164,147,181,401,197.0
166,Bigger Than Life Or Death,EST Gee,401,401,401,58,23,40,59,197.57142857142858
167,Childish II,EP - SaveMilli,58,74,149,178,131,401,401,198.85714285714286
168,?,XXXTENTACION,401,159,195,176,158,153,161,200.42857142857142
169,MI 2: The Movie,M.I Abaga,163,165,150,155,401,187,187,201.14285714285714
170,Free Dem Boyz,42 Dugg,166,155,163,152,178,200,401,202.14285714285714
171,Take Care (Deluxe Version),Drake,401,186,142,159,162,198,167,202.14285714285714
172,Collection One,SAINt JHN,184,195,167,149,164,401,164,203.42857142857142
173,"Afromix, Ep. 1 (DJ Mix)",Spinall,150,187,131,168,196,401,192,203.57142857142858
174,Budweiser (Remix),Various Artists,401,147,177,153,197,192,191,208.28571428571428
175,Championships,Meek Mill,151,401,178,157,192,188,199,209.42857142857142
176,lately I feel EVERYTHING,WILLOW,118,97,118,183,155,401,401,210.42857142857142
177,Mars,EP - BadboyMarz,93,129,127,148,177,401,401,210.85714285714286
178,Simisola (Deluxe),Simi,199,160,401,197,198,165,166,212.28571428571428
179,PLAYBOY,Tory Lanez,189,401,401,142,129,124,101,212.42857142857142
180,King of Love,Kizz Daniel,197,401,182,184,191,193,200,221.14285714285714
181,Heaven Or Hell,Don Toliver,160,148,134,154,163,401,401,223.0
182,Graduation,Kanye West,191,401,401,193,184,116,103,227.0
183,Beauty Behind the Madness,The Weeknd,190,401,152,162,146,401,177,232.71428571428572
184,Full Moon,EP - The Flowolf,155,194,165,147,190,401,401,236.14285714285714
185,Street Gossip,Lil Baby,401,183,185,165,179,401,171,240.71428571428572
186,More Life,Drake,195,168,175,170,186,401,401,242.28571428571428
187,REAPER SZN (Deluxe),YXNG K.A,183,193,401,401,193,174,176,245.85714285714286
188,Thank You For Believing,Toosii,178,179,196,185,401,199,401,248.42857142857142
189,JACKBOYS,JACKBOYS & Travis Scott,186,189,401,188,401,185,198,249.71428571428572
190,Mirage,Mannywellz,130,131,144,181,401,401,401,255.57142857142858
191,Yes and Amen,Tope Alabi,115,128,173,401,401,401,174,256.14285714285717
192,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,401,401,143,138,148,162,401,256.2857142857143
193,Flavour of Africa,Flavour,149,152,169,144,401,401,401,259.57142857142856
194,Feed tha Streets,Roddy Ricch,401,401,401,175,170,189,160,271.0
195,The PlayMaker,Phyno,401,401,401,401,61,97,162,274.85714285714283
196,Birds in the Trap Sing McKnight,Travis Scott,185,199,179,401,159,401,401,275.0
197,True 2 Myself,Lil Tjay,173,197,401,200,401,190,401,280.42857142857144
198,4:44,JAY-Z,401,198,197,401,401,195,197,284.2857142857143
199,We\'re All Alone In This Together,Dave,401,401,401,401,401,1,1,286.7142857142857
200,Moon Boy,Yung Bleu,401,401,401,401,401,8,5,288.2857142857143
201,Sweetness,EP - Obongjayar & Sarz,401,401,401,401,401,9,8,288.85714285714283
202,Soyoyo,Musiliu Haruna Ishola,401,401,129,130,161,401,401,289.14285714285717
203,F*CK LOVE 3: OVER YOU,The Kid LAROI,401,401,401,401,401,15,14,290.57142857142856
204,Masta Groove,Masterkraft,142,166,139,401,401,401,401,293.0
205,Original Vibe Machine,1da Banton,401,401,401,401,401,26,23,293.42857142857144
206,Tribl I,Tribl & Maverick City Music,401,401,401,401,401,56,41,300.2857142857143
207,Sixtape 2,Blxst & Bino Rideaux,165,170,176,401,401,401,401,302.14285714285717
208,ANTI (Deluxe),Rihanna,187,401,401,401,188,140,401,302.7142857142857
209,Country Boy,DaBlixx Osha,401,178,198,401,401,179,401,308.42857142857144
210,The Holy Quran,Abdul Rahman Al-Sudais,401,167,192,401,199,401,401,308.85714285714283
211,Oṣó,Brymo,401,401,199,401,200,401,165,309.7142857142857
212,Forever,Popcaan,194,401,193,401,185,401,401,310.85714285714283
213,Stoney (Deluxe),Post Malone,401,401,401,196,187,191,401,311.14285714285717
214,Ignorance Is Bliss,Skepta,401,401,200,194,180,401,401,311.14285714285717
215,Hot Pink (Video Deluxe),Doja Cat,193,401,401,191,401,401,195,311.85714285714283
216,25,G Herbo,200,182,401,199,401,401,401,312.14285714285717
217,Zero Your Mind,EP - Dagizah,401,401,401,401,401,94,92,313.0
218,Therapy,Anne-Marie,401,401,401,401,401,109,104,316.85714285714283
219,Project X,Ken Car$on,401,401,401,401,401,122,114,320.14285714285717
220,Watch the Throne (Deluxe),JAY-Z & Kanye West,401,401,401,401,401,101,140,320.85714285714283
221,My Beautiful Dark Twisted Fantasy (Deluxe Edition),Kanye West,401,401,401,401,401,142,119,323.7142857142857
222,Be Right Back,Jorja Smith,161,151,401,401,401,401,401,331.0
223,F*CK LOVE (SAVAGE),The Kid LAROI,401,401,401,166,175,401,401,335.14285714285717
224,Distant Relatives (Bonus Track Version),"Nas & Damian ""Jr. Gong"" Marley",177,175,401,401,401,401,401,336.7142857142857
225,ye,Kanye West,401,401,401,401,401,182,175,337.42857142857144
226,Kedu America,Chief Stephen Osita Osadebe,168,190,401,401,401,401,401,337.57142857142856
227,Drip Season 3 (Deluxe),Gunna,169,192,401,401,401,401,401,338.0
228,Sound God Fest Reloaded,Runtown,401,401,190,179,401,401,401,339.14285714285717
229,The Devil You Know (Inspired by True Events),EP - BoyWitch,401,401,401,401,401,121,401,361.0
230,Lion of Judah,Phil Thompson,401,401,401,401,401,401,122,361.14285714285717
231,Duke Hefner,Lil Duke & Young Stoner Life,401,401,401,401,401,401,129,362.14285714285717
232,Gongo Aso,9ice,401,401,145,401,401,401,401,364.42857142857144
233,Okofaji Carnival Fuji Fusion,King Wasiu Ayinde Marshal 1,401,401,161,401,401,401,401,366.7142857142857
234,Adolescence,Unknown T,171,401,401,401,401,401,401,368.14285714285717
235,The Search,NF,401,184,401,401,401,401,401,370.0
236,Mansa,MHD,401,185,401,401,401,401,401,370.14285714285717
237,Chrome,EP - Zinoleesky,401,401,186,401,401,401,401,370.2857142857143
238,Project Baby 2: All Grown Up (Deluxe),Kodak Black,401,401,401,401,401,401,188,370.57142857142856
239,Blonde,Frank Ocean,401,188,401,401,401,401,401,370.57142857142856
240,Coast to Coast (Expanded Edition),Westlife,401,401,401,401,189,401,401,370.7142857142857
241,DS2 (Deluxe),Future,192,401,401,401,401,401,401,371.14285714285717
242,T R A P S O U L (Deluxe),Bryson Tiller,401,401,401,401,401,194,401,371.42857142857144
243,In the Lonely Hour (Drowning Shadows Videos Edition),Sam Smith,401,401,401,401,195,401,401,371.57142857142856
244,Gold,Adekunle Gold,401,196,401,401,401,401,401,371.7142857142857
245,Love Songs 4 the Streets 2,Lil Durk,401,401,401,401,401,196,401,371.7142857142857
246,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,401,401,401,401,401,401,196,371.7142857142857
247,Ybnl,Olamide,198,401,401,401,401,401,401,372.0
